"property_id","price"
"d56159653f5d2abc5ed5acd7",617508999.930421
"45550aa81c0151f1fd9fd8fe",748426268.951926
"735deef3382aa15930482f3e",497131746.922438
"0dd49fa8bb7be52b851c6dc9",622984479.538713
"7d3220a91e78f8bc2924d1cd",759685327.33885
"d3054072b2175deec2c1f8dc",504697699.230431
"b7574b06d593fca4eac59815",504539112.682937
"79e822115c5c1a4531366001",733200453.292014
"d3ed5316a463d38c1bd321d0",740993412.204447
"2f1880c9b8f7ac2715e1236d",608966927.877396
"dcca1c7f109175760ff531c6",783474128.515821
"dfc4f3facf91bbd93ee0fa4d",417509529.067975
"30e134a6cbe61d7954d0f56b",456612828.710276
"385fee7bd9ad7722d45dd034",526657851.932922
"87199c236bf22903d1aafdd0",526657851.932922
"19e19ad0cd6b5e84d8aa970e",504297732.234214
"907f968e78d748fde69dd44f",693224804.02101
"be094e5db0f784e3aa013aae",707938870.632023
"7ab96f83915bc84f8c03c1bd",510902999.662523
"07f4aa9b9ff5b0b05d31e6c0",647435972.259414
"e9be8cd37abed8ab510ba1f5",764037676.596175
"5f6ad58df27b562db077b5ce",639416349.928975
"ee96d947484aaace40f9b77f",742752419.246462
"15c4aef8401208054697b81e",995869362.291583
"22d6cb11333f2839b8112b89",811371377.156029
"288c09c33907dadbae495c11",884601875.183289
"f71d2bca0c5fe2720a1544c4",387333695.835199
"451744cf3ce55a98db8a3562",392159365.307232
"fba9ae05a6a8a9e0c6268a9f",379251839.692969
"1338e58f7dcebf5a1ea59388",415625895.523082
"a817e8da0ada143ac87277ee",388053696.936429
"46d8bb3e9a0ca584d3c7a317",486563121.013051
"b2506aa9463aebf01e1e00ca",465359382.838548
"7ec025b9b6e6f33bf65af41b",501480418.016568
"2ff531e27672ecd2362eed55",500335876.631588
"9b3cf0d1b91b9c6a2a887647",521653702.754176
"7db5291ce4602d9b2b266872",475538819.505814
"65d5918e826c33bb950fc008",575813346.022017
"395c34e4b8f52cbdb0522459",562086875.061659
"855f4b67d2bd6d18fd03d8e7",570795208.418275
"9ff06409b37e5b5dece4604a",587434057.507966
"0508cd7bd2c77ebb6fea1e56",588048552.429593
"b45fff2e718e54772d46a3fd",561961343.853375
"cf4d2297b73dbc357d21e31b",580295226.064634
"0ada7044c5b29925abc90879",560307703.552253
"6305f02255274ab5fb6bd39c",631246370.240409
"d9a94194ae1350512beff3e6",610068434.950451
"e3896296cb80d50d9ad3f903",569011925.603317
"6514f355887c64136edb5595",695514730.688467
"f03400cc18e12903b3ffbe5a",648519310.246614
"4e134600155a64783b3f8c3e",690750547.623861
"d63ebc63c82fbf66d8b6ffd3",668856488.456576
"1bd64811bd59706844230198",663170218.665661
"a83921284639eedd4a511cb6",683242615.618173
"a2f3f7a1cd573e2a33f52e2d",688482798.041989
"47344a66471fa51f61c64652",674938324.085568
"78fd849c9429091347d7e5c9",670499047.112529
"c3daf2abea55af99c9579319",673862694.040227
"52864916eb1984abca41ec66",818700205.602897
"c62494a9d7aede44f2f84023",715924241.204265
"a2b576643f7a032371587e5e",617272717.287349
"e53bc68f0e97ccead24f3e56",535614756.274891
"fd82c710aad91bc90af490fe",649536192.513272
"d436abc2ee37ba3dd561e940",857835811.644411
"216a598114a403676011cb51",493856217.284355
"ea230d5eccd2b687888173bb",737076657.458437
"18bd0dd7580f2a7cb19a90b9",367269102.107375
"b143c8ca6d334f6a73c3f2a0",383607256.614008
"ab388cb4fa511968783bafee",510902999.662523
"6a4f08cd04d558a56af732d9",736540709.707629
"7216c895aa047c4f405c4941",689065753.170495
"a493488dcd906dc74cf8a604",603868972.274044
"7844b0b2bc65dced90a355c6",635069789.428271
"c1976383069b6b82ab29d092",439326778.208078
"e5cfd99e2308b7b73581dbdc",531025809.716366
"c18c2ea88f4ac53970b53d2c",484892038.089782
"842c9f0e4edf1e5a672ce15e",613889828.654089
"7dd1e46dcbddc6bf5ef694de",440492248.493533
"6cc4f32b39180bd1ec7e117b",705600910.77016
"79e643789a85dc4ffad49a25",775287115.530136
"b3402a9173d289d6db78e09d",685097425.17243
"a446507813234e358db8b573",737695788.230425
"c8ef57ddfb35061d1876f94e",781891147.014713
"360be0df2c003005e3db080e",762432215.996377
"9ab245a4c91877cb7a8661ce",762001333.423252
"a57a34c7486e7a40e8deb316",641935515.39741
"ceba7d0f56f6cb03538962fb",620372014.975192
"d5475993f9db58c3e4baf7a3",884105326.359804
"d37a1dda09e30da13ff5bfc3",619676522.887713
"68a8b8d077a8232723bf37e9",639416349.928975
"e1eea7716ca6490b7640717a",614742301.563213
"4ae6d75b10848d259ecba576",607345383.210865
"17afbce5c0b56732abbea936",652444226.995521
"84a2673eccd3cf3bd7fd3eb0",818700205.602897
"f2f4e6cbafe527b155707f01",811371377.156029
"de2e3a592cda5b76c9573c5c",836683956.532357
"fac651cf404a58f24dc7d286",839499332.68115
"e6f312a0877af26b69855a3d",930850147.194857
"333a643c623a9bc75f3a40f2",894780994.620067
"64593641e470908ef23b46cb",747666119.85565
"ce9f2f0071be658ae75ca6f9",696212968.711093
"9ab385e399a4673732b6a799",692365902.896122
"3429c774b736cefc051e2c55",557902114.951403
"a51ad0372758b2bbfe73f8fd",546290790.628873
"8c801a266256e3fbabe7e3d2",687721979.200913
"ca2f81b8fb6fda20aefb0ccb",630371560.729337
"3c1b1f86087f9b99380e387c",599046283.923782
"b0cad5d612954b8cab18101c",831710739.72719
"7eb991f4c69215377e4dac8f",768352050.68323
"0d130b8bea4321300396fa34",804381550.159549
"8dfa059401e1dca80ae65ae1",681580939.402334
"3e3f264cd0ac7a65ed2349a2",641935515.39741
"112dce80bf512f3f24391d23",484892038.089782
"ff25ded6333278149f8fb68f",617616873.907642
"d555b82c192794e87e9d536f",634369085.19223
"a787382d96ef9fce8f27bc70",776757192.518441
"8c3aa295f7bcfd9a43eb2037",630548416.543633
"13ac95652fb3cf6c43dafc66",446448533.761915
"42fc6a80b882c32f6264ac10",403091667.233325
"1e9c53e09220d689a0210ab9",368937112.848321
"3348706086aa3db5c92259c3",554494244.844021
"66d402a9b7d05f29282ddb00",487582638.014898
"cf88be51d6f31c10e5868ff7",552471768.254222
"30b3f38716be209a894b0942",453452515.467602
"0a5908a92d0ba3e36f54b1f3",752969756.780665
"dd206b6ea2d7f6555109ea39",636370750.858491
"c641febd8bc2ece3e4d2d8b6",669336181.855571
"c11fdc02a288af0572a2bca1",799038926.71195
"35dc60a65969b264ab283d6d",681936556.277518
"d9cb0f637cd4feaaaf8a21c0",828961066.312186
"7e8dfae9a5f1faf8afa706f7",384825235.533174
"a280fe7610c254b935c9dcfc",405639013.201381
"85524880fdc4e4daf90e96fd",635937395.009081
"f361109d06f6609c16724b39",575813346.022017
"3f6b2f0c0876c21755369cb6",631246370.240409
"de26819064a290ce78d8fcc1",582886505.494386
"91be1260a84ab7fa3521c495",611324454.787542
"18c8dc4549d38c918af2972e",651681986.525983
"782b0fb8641849c2c34291e6",587407415.097509
"54933f8b33a4fd6f031ed5be",604505582.749073
"953176c9a901b4f61c030432",624458149.992031
"357e2add3d68167a4f3ce15e",633615439.53891
"90332d50e91925eb9b614bef",626656055.71127
"11723d1d472bf1a3fdd8b72c",829668472.096561
"01f8b6799e2910f7769db175",841916202.425772
"a0d5001f7dd42d7f0c91d2a9",624988711.538966
"d4439c35bcb88e1490916c67",694249618.60559
"4a73dad0ff8a5262e8b07c4b",765924055.111051
"3dd8085a65f24b497ea59557",845525473.842493
"39ef085809bc80e32e7b6af6",806910996.673772
"b98ee16e8fd7d1c75a9da13c",812279956.12956
"16deb26bf740fa61e258f545",810476459.298057
"732a3bd457d7798e1fd892f6",764990923.506203
"1376058cb128a1c7729cd2e9",679766605.132709
"cac7e7c3e13af91bdc7107e8",771765465.620378
"9f3dfa6e1422f6aeac527c61",756982886.267536
"4dd3d1288ccb66ee4fb9c097",606959935.045117
"15fb97d6a43731d61e95d004",674266036.857655
"dac29573163315edf99e0e7a",721189034.129395
"b93f2864087d41c3c92d43c3",872545908.767959
"cd4656aed92f5c0a0b6b7c0c",872545908.767959
"556210496090b42ac10cf1b8",617272717.287349
"762979729fb21e56a32ed14e",617272717.287349
"ea935b76abe664d5e2c4736f",575813346.022017
"40e9ef1e7c6749b7a8d04ea9",556059173.5948
"058265732a484ac8d5497f5c",557489801.413614
"6f52ea8340cdd283f9a79720",543818637.537875
"cafe7c1ee67458e05c84d5fb",631246370.240409
"3f45ed2f08a2b03b738fbb5e",704918098.004613
"f203b18854b75c4564d7a17d",595238494.223138
"d5333f639d11bc3ab073ed72",385469863.566091
"c14f644116669a160446a945",405050226.236846
"de585856ff546e00a5a4672e",446866677.504784
"7a80663cae7c191b5d025fa0",379209802.213691
"71f80198e68fbba902650b1a",411224771.688499
"f3523e0626df8cea803ead0f",400364812.501073
"619abd5f978b1573761be86d",409419716.361526
"17a2323b855e93533a9f09f2",518607165.05791
"38e8630f2c05ea38e2257c21",540246082.768388
"1e3798d739f85ee0e5a314ca",518526318.287112
"46d0544f411bbfb6b452858c",511945002.744421
"605e7a71eecb13b23ffca0c1",589282455.047794
"7515b37b7ae7c62f3dafbe7d",529507186.067373
"28be121ada9c9303be802474",526352002.924336
"331d54f8a1bd3dabce73d6d9",498860407.680638
"22d167639ccaace593dffa31",497740149.322882
"36cd68fc3ffab79fcaa340ab",570421988.56914
