"property_id","price"
"d56159653f5d2abc5ed5acd7",722694410.838569
"45550aa81c0151f1fd9fd8fe",706978391.697947
"735deef3382aa15930482f3e",589864613.348462
"0dd49fa8bb7be52b851c6dc9",656742409.546726
"7d3220a91e78f8bc2924d1cd",961693253.932696
"d3054072b2175deec2c1f8dc",484763410.007629
"b7574b06d593fca4eac59815",484457802.401874
"79e822115c5c1a4531366001",485458650.824675
"d3ed5316a463d38c1bd321d0",951473299.789564
"2f1880c9b8f7ac2715e1236d",776485897.990788
"dcca1c7f109175760ff531c6",656980759.563438
"dfc4f3facf91bbd93ee0fa4d",530789138.654675
"30e134a6cbe61d7954d0f56b",346793056.158232
"385fee7bd9ad7722d45dd034",540689274.03629
"87199c236bf22903d1aafdd0",536763559.61392
"19e19ad0cd6b5e84d8aa970e",466996917.958587
"907f968e78d748fde69dd44f",708475898.106151
"be094e5db0f784e3aa013aae",535679685.936554
"7ab96f83915bc84f8c03c1bd",403955242.641008
"07f4aa9b9ff5b0b05d31e6c0",777540367.007554
"e9be8cd37abed8ab510ba1f5",865971914.541485
"5f6ad58df27b562db077b5ce",762478719.28306
"ee96d947484aaace40f9b77f",846523188.584839
"15c4aef8401208054697b81e",544880606.991041
"22d6cb11333f2839b8112b89",1014486827.9432
"288c09c33907dadbae495c11",1305428324.36765
"f71d2bca0c5fe2720a1544c4",511598304.295643
"451744cf3ce55a98db8a3562",564274489.464803
"fba9ae05a6a8a9e0c6268a9f",590937011.814291
"1338e58f7dcebf5a1ea59388",497100518.481486
"a817e8da0ada143ac87277ee",435813229.32187
"46d8bb3e9a0ca584d3c7a317",618182097.919546
"b2506aa9463aebf01e1e00ca",492933945.753813
"7ec025b9b6e6f33bf65af41b",527319894.595929
"2ff531e27672ecd2362eed55",556435427.044396
"9b3cf0d1b91b9c6a2a887647",513416710.56486
"7db5291ce4602d9b2b266872",437156131.29891
"65d5918e826c33bb950fc008",660316844.857168
"395c34e4b8f52cbdb0522459",642062303.893071
"855f4b67d2bd6d18fd03d8e7",752268728.878181
"9ff06409b37e5b5dece4604a",661353853.707065
"0508cd7bd2c77ebb6fea1e56",611925593.792932
"b45fff2e718e54772d46a3fd",649025679.790792
"cf4d2297b73dbc357d21e31b",627515501.798111
"0ada7044c5b29925abc90879",656204696.071585
"6305f02255274ab5fb6bd39c",718224762.005279
"d9a94194ae1350512beff3e6",685122663.639059
"e3896296cb80d50d9ad3f903",739513781.34356
"6514f355887c64136edb5595",806511507.412672
"f03400cc18e12903b3ffbe5a",734152743.941532
"4e134600155a64783b3f8c3e",790824721.783806
"d63ebc63c82fbf66d8b6ffd3",833588119.762895
"1bd64811bd59706844230198",855210593.275077
"a83921284639eedd4a511cb6",802024871.986968
"a2f3f7a1cd573e2a33f52e2d",867925678.219447
"47344a66471fa51f61c64652",831809776.116149
"78fd849c9429091347d7e5c9",844269651.272944
"c3daf2abea55af99c9579319",733030337.144947
"52864916eb1984abca41ec66",904167886.21631
"c62494a9d7aede44f2f84023",895033832.62071
"a2b576643f7a032371587e5e",883358769.372803
"e53bc68f0e97ccead24f3e56",449624204.326326
"fd82c710aad91bc90af490fe",610315685.885868
"d436abc2ee37ba3dd561e940",810597706.369726
"216a598114a403676011cb51",617041499.066226
"ea230d5eccd2b687888173bb",647231422.638684
"18bd0dd7580f2a7cb19a90b9",502737235.376223
"b143c8ca6d334f6a73c3f2a0",497640481.471035
"ab388cb4fa511968783bafee",482960041.634406
"6a4f08cd04d558a56af732d9",572460552.477562
"7216c895aa047c4f405c4941",783412598.876581
"a493488dcd906dc74cf8a604",793836853.905535
"7844b0b2bc65dced90a355c6",734911391.793543
"c1976383069b6b82ab29d092",584709364.066767
"e5cfd99e2308b7b73581dbdc",515040368.044172
"c18c2ea88f4ac53970b53d2c",651763936.051856
"842c9f0e4edf1e5a672ce15e",792962340.897994
"7dd1e46dcbddc6bf5ef694de",549079622.434934
"6cc4f32b39180bd1ec7e117b",784064018.162283
"79e643789a85dc4ffad49a25",763374047.823775
"b3402a9173d289d6db78e09d",848248774.802032
"a446507813234e358db8b573",628925459.523539
"c8ef57ddfb35061d1876f94e",815016688.506877
"360be0df2c003005e3db080e",959888454.710012
"9ab245a4c91877cb7a8661ce",915710085.774493
"a57a34c7486e7a40e8deb316",730548810.305692
"ceba7d0f56f6cb03538962fb",676405573.897252
"d5475993f9db58c3e4baf7a3",955023790.39346
"d37a1dda09e30da13ff5bfc3",707393333.979696
"68a8b8d077a8232723bf37e9",762478719.28306
"e1eea7716ca6490b7640717a",738498587.780483
"4ae6d75b10848d259ecba576",687408429.785225
"17afbce5c0b56732abbea936",355321092.249653
"84a2673eccd3cf3bd7fd3eb0",904167886.21631
"f2f4e6cbafe527b155707f01",915108828.218444
"de2e3a592cda5b76c9573c5c",965175625.014118
"fac651cf404a58f24dc7d286",970043646.899152
"e6f312a0877af26b69855a3d",1099135689.69207
"333a643c623a9bc75f3a40f2",997179509.126775
"64593641e470908ef23b46cb",1058251557.59887
"ce9f2f0071be658ae75ca6f9",989353058.7768
"9ab385e399a4673732b6a799",843253717.307767
"3429c774b736cefc051e2c55",617181051.85941
"a51ad0372758b2bbfe73f8fd",588226677.939917
"8c801a266256e3fbabe7e3d2",629044053.146175
"ca2f81b8fb6fda20aefb0ccb",638066765.911285
"3c1b1f86087f9b99380e387c",767405196.848685
"b0cad5d612954b8cab18101c",723208187.736791
"7eb991f4c69215377e4dac8f",874854529.628895
"0d130b8bea4321300396fa34",1044564136.98817
"8dfa059401e1dca80ae65ae1",813634289.425361
"3e3f264cd0ac7a65ed2349a2",824355751.335494
"112dce80bf512f3f24391d23",578255137.249776
"ff25ded6333278149f8fb68f",790677007.198366
"d555b82c192794e87e9d536f",795636751.849455
"a787382d96ef9fce8f27bc70",921830073.059247
"8c3aa295f7bcfd9a43eb2037",800929932.665904
"13ac95652fb3cf6c43dafc66",562560141.970975
"42fc6a80b882c32f6264ac10",491461699.991681
"1e9c53e09220d689a0210ab9",441984895.671152
"3348706086aa3db5c92259c3",487747574.047909
"66d402a9b7d05f29282ddb00",614057075.459936
"cf88be51d6f31c10e5868ff7",487763095.025703
