"property_id","price"
"d56159653f5d2abc5ed5acd7",1002131584
"45550aa81c0151f1fd9fd8fe",812519040
"735deef3382aa15930482f3e",385130656
"0dd49fa8bb7be52b851c6dc9",884484288
"7d3220a91e78f8bc2924d1cd",837094144
"d3054072b2175deec2c1f8dc",354360576
"b7574b06d593fca4eac59815",462487264
"79e822115c5c1a4531366001",361733088
"d3ed5316a463d38c1bd321d0",1244645888
"2f1880c9b8f7ac2715e1236d",1048271424
"dcca1c7f109175760ff531c6",1265169152
"dfc4f3facf91bbd93ee0fa4d",312448224
"30e134a6cbe61d7954d0f56b",319177504
"385fee7bd9ad7722d45dd034",308491904
"87199c236bf22903d1aafdd0",286243904
"19e19ad0cd6b5e84d8aa970e",257175760
"907f968e78d748fde69dd44f",563007232
"be094e5db0f784e3aa013aae",513204256
"7ab96f83915bc84f8c03c1bd",499715296
"07f4aa9b9ff5b0b05d31e6c0",782023808
"e9be8cd37abed8ab510ba1f5",480020704
"5f6ad58df27b562db077b5ce",799230400
"ee96d947484aaace40f9b77f",868204352
"15c4aef8401208054697b81e",657867968
"22d6cb11333f2839b8112b89",1105436928
"288c09c33907dadbae495c11",1551746176
"f71d2bca0c5fe2720a1544c4",141505136
"451744cf3ce55a98db8a3562",377370464
"fba9ae05a6a8a9e0c6268a9f",262078960
"1338e58f7dcebf5a1ea59388",402861760
"a817e8da0ada143ac87277ee",719477312
"46d8bb3e9a0ca584d3c7a317",284398688
"b2506aa9463aebf01e1e00ca",195131696
"7ec025b9b6e6f33bf65af41b",234572912
"2ff531e27672ecd2362eed55",527225984
"9b3cf0d1b91b9c6a2a887647",628547904
"7db5291ce4602d9b2b266872",474624448
"65d5918e826c33bb950fc008",1273300992
"395c34e4b8f52cbdb0522459",558240384
"855f4b67d2bd6d18fd03d8e7",1111946112
"9ff06409b37e5b5dece4604a",969928512
"0508cd7bd2c77ebb6fea1e56",1000682368
"b45fff2e718e54772d46a3fd",1246301184
"cf4d2297b73dbc357d21e31b",1162523904
"0ada7044c5b29925abc90879",189056112
"6305f02255274ab5fb6bd39c",1052852672
"d9a94194ae1350512beff3e6",1127695872
"e3896296cb80d50d9ad3f903",602523520
"6514f355887c64136edb5595",1116105216
"f03400cc18e12903b3ffbe5a",855781056
"4e134600155a64783b3f8c3e",859705728
"d63ebc63c82fbf66d8b6ffd3",1070357568
"1bd64811bd59706844230198",700468288
"a83921284639eedd4a511cb6",1264585216
"a2f3f7a1cd573e2a33f52e2d",33720628
"47344a66471fa51f61c64652",972155520
"78fd849c9429091347d7e5c9",1014109760
"c3daf2abea55af99c9579319",885673344
"52864916eb1984abca41ec66",790178624
"c62494a9d7aede44f2f84023",1094428672
"a2b576643f7a032371587e5e",1013263168
"e53bc68f0e97ccead24f3e56",513993152
"fd82c710aad91bc90af490fe",1024694720
"d436abc2ee37ba3dd561e940",841242432
"216a598114a403676011cb51",549236800
"ea230d5eccd2b687888173bb",651524800
"18bd0dd7580f2a7cb19a90b9",297540704
"b143c8ca6d334f6a73c3f2a0",466915136
"ab388cb4fa511968783bafee",471253056
"6a4f08cd04d558a56af732d9",422597504
"7216c895aa047c4f405c4941",413343584
"a493488dcd906dc74cf8a604",431122592
"7844b0b2bc65dced90a355c6",772755904
"c1976383069b6b82ab29d092",466416224
"e5cfd99e2308b7b73581dbdc",198500224
"c18c2ea88f4ac53970b53d2c",637507136
"842c9f0e4edf1e5a672ce15e",940880192
"7dd1e46dcbddc6bf5ef694de",509474016
"6cc4f32b39180bd1ec7e117b",1113629440
"79e643789a85dc4ffad49a25",764820032
"b3402a9173d289d6db78e09d",525354624
"a446507813234e358db8b573",161482544
"c8ef57ddfb35061d1876f94e",723174080
"360be0df2c003005e3db080e",1144337024
"9ab245a4c91877cb7a8661ce",875924032
"a57a34c7486e7a40e8deb316",776270528
"ceba7d0f56f6cb03538962fb",1188395648
"d5475993f9db58c3e4baf7a3",813236224
"d37a1dda09e30da13ff5bfc3",1163951104
"68a8b8d077a8232723bf37e9",799230400
"e1eea7716ca6490b7640717a",517920096
"4ae6d75b10848d259ecba576",1388366592
"17afbce5c0b56732abbea936",2009573120
"84a2673eccd3cf3bd7fd3eb0",790178624
"f2f4e6cbafe527b155707f01",879209216
"de2e3a592cda5b76c9573c5c",782258624
"fac651cf404a58f24dc7d286",1389096576
"e6f312a0877af26b69855a3d",1432370560
"333a643c623a9bc75f3a40f2",1398939648
"64593641e470908ef23b46cb",1002367936
"ce9f2f0071be658ae75ca6f9",1136902784
"9ab385e399a4673732b6a799",440448672
"3429c774b736cefc051e2c55",576425024
"a51ad0372758b2bbfe73f8fd",386555776
"8c801a266256e3fbabe7e3d2",1228805888
"ca2f81b8fb6fda20aefb0ccb",549369088
"3c1b1f86087f9b99380e387c",949192640
"b0cad5d612954b8cab18101c",737188032
"7eb991f4c69215377e4dac8f",824454848
"0d130b8bea4321300396fa34",1604713600
"8dfa059401e1dca80ae65ae1",759636992
"3e3f264cd0ac7a65ed2349a2",1051938176
"112dce80bf512f3f24391d23",513453312
"ff25ded6333278149f8fb68f",1048319232
"d555b82c192794e87e9d536f",590047296
"a787382d96ef9fce8f27bc70",1267105024
"8c3aa295f7bcfd9a43eb2037",1086745472
"13ac95652fb3cf6c43dafc66",458413600
"42fc6a80b882c32f6264ac10",311102976
"1e9c53e09220d689a0210ab9",34259980
"3348706086aa3db5c92259c3",919608832
"66d402a9b7d05f29282ddb00",490351904
"cf88be51d6f31c10e5868ff7",373669184
"30b3f38716be209a894b0942",379760416
"0a5908a92d0ba3e36f54b1f3",660681984
"dd206b6ea2d7f6555109ea39",833071680
"c641febd8bc2ece3e4d2d8b6",593379712
"c11fdc02a288af0572a2bca1",571784576
"35dc60a65969b264ab283d6d",573541248
"d9cb0f637cd4feaaaf8a21c0",1038112128
"7e8dfae9a5f1faf8afa706f7",219974560
"a280fe7610c254b935c9dcfc",271266368
"85524880fdc4e4daf90e96fd",460021792
"f361109d06f6609c16724b39",1273300992
"3f6b2f0c0876c21755369cb6",1052852672
"de26819064a290ce78d8fcc1",1054804544
"91be1260a84ab7fa3521c495",1012240256
"18c8dc4549d38c918af2972e",640211840
"782b0fb8641849c2c34291e6",627566656
"54933f8b33a4fd6f031ed5be",688596480
"953176c9a901b4f61c030432",528972352
"357e2add3d68167a4f3ce15e",927655296
"90332d50e91925eb9b614bef",635630464
"11723d1d472bf1a3fdd8b72c",496768096
"01f8b6799e2910f7769db175",922134784
"a0d5001f7dd42d7f0c91d2a9",435520000
"d4439c35bcb88e1490916c67",778382528
"4a73dad0ff8a5262e8b07c4b",942495808
"3dd8085a65f24b497ea59557",953550528
"39ef085809bc80e32e7b6af6",960297600
"b98ee16e8fd7d1c75a9da13c",1168591488
"16deb26bf740fa61e258f545",1018109632
"732a3bd457d7798e1fd892f6",1269513856
"1376058cb128a1c7729cd2e9",1125727488
"cac7e7c3e13af91bdc7107e8",903879168
"9f3dfa6e1422f6aeac527c61",821564160
"4dd3d1288ccb66ee4fb9c097",896740928
"15fb97d6a43731d61e95d004",1016667840
"dac29573163315edf99e0e7a",162261968
"b93f2864087d41c3c92d43c3",717163584
"cd4656aed92f5c0a0b6b7c0c",717163584
"556210496090b42ac10cf1b8",1013263168
"762979729fb21e56a32ed14e",1013263168
"ea935b76abe664d5e2c4736f",1273300992
"40e9ef1e7c6749b7a8d04ea9",480604800
"058265732a484ac8d5497f5c",504613984
"6f52ea8340cdd283f9a79720",617702016
"cafe7c1ee67458e05c84d5fb",1052852672
