"property_id","price"
"d56159653f5d2abc5ed5acd7",758281728
"45550aa81c0151f1fd9fd8fe",551831360
"735deef3382aa15930482f3e",510359648
"0dd49fa8bb7be52b851c6dc9",570743360
"7d3220a91e78f8bc2924d1cd",996208960
"d3054072b2175deec2c1f8dc",109827328
"b7574b06d593fca4eac59815",152396448
"79e822115c5c1a4531366001",758668032
"d3ed5316a463d38c1bd321d0",1380352896
"2f1880c9b8f7ac2715e1236d",1597367936
"dcca1c7f109175760ff531c6",712900800
"dfc4f3facf91bbd93ee0fa4d",-61044784
"30e134a6cbe61d7954d0f56b",166160272
"385fee7bd9ad7722d45dd034",338260576
"87199c236bf22903d1aafdd0",364415168
"19e19ad0cd6b5e84d8aa970e",168153424
"907f968e78d748fde69dd44f",724421184
"be094e5db0f784e3aa013aae",298866912
"7ab96f83915bc84f8c03c1bd",346405632
"07f4aa9b9ff5b0b05d31e6c0",1315010304
"e9be8cd37abed8ab510ba1f5",900537728
"5f6ad58df27b562db077b5ce",824957952
"ee96d947484aaace40f9b77f",1059281408
"15c4aef8401208054697b81e",1196083968
"22d6cb11333f2839b8112b89",1603354240
"288c09c33907dadbae495c11",1331928960
"f71d2bca0c5fe2720a1544c4",1187318272
"451744cf3ce55a98db8a3562",866977600
"fba9ae05a6a8a9e0c6268a9f",506492096
"1338e58f7dcebf5a1ea59388",617460736
"a817e8da0ada143ac87277ee",262860576
"46d8bb3e9a0ca584d3c7a317",289771008
"b2506aa9463aebf01e1e00ca",57746316
"7ec025b9b6e6f33bf65af41b",149914832
"2ff531e27672ecd2362eed55",661278464
"9b3cf0d1b91b9c6a2a887647",404651936
"7db5291ce4602d9b2b266872",68314536
"65d5918e826c33bb950fc008",843703424
"395c34e4b8f52cbdb0522459",902523776
"855f4b67d2bd6d18fd03d8e7",1198533504
"9ff06409b37e5b5dece4604a",97442376
"0508cd7bd2c77ebb6fea1e56",870141056
"b45fff2e718e54772d46a3fd",676642496
"cf4d2297b73dbc357d21e31b",1190727552
"0ada7044c5b29925abc90879",439710048
"6305f02255274ab5fb6bd39c",1391282560
"d9a94194ae1350512beff3e6",994351488
"e3896296cb80d50d9ad3f903",880190080
"6514f355887c64136edb5595",836745920
"f03400cc18e12903b3ffbe5a",632375616
"4e134600155a64783b3f8c3e",1375003392
"d63ebc63c82fbf66d8b6ffd3",771008448
"1bd64811bd59706844230198",817998848
"a83921284639eedd4a511cb6",1318382208
"a2f3f7a1cd573e2a33f52e2d",876904320
"47344a66471fa51f61c64652",322642656
"78fd849c9429091347d7e5c9",536019552
"c3daf2abea55af99c9579319",212741808
"52864916eb1984abca41ec66",1012298944
"c62494a9d7aede44f2f84023",1652526592
"a2b576643f7a032371587e5e",817381312
"e53bc68f0e97ccead24f3e56",478458720
"fd82c710aad91bc90af490fe",713353472
"d436abc2ee37ba3dd561e940",606083520
"216a598114a403676011cb51",752341760
"ea230d5eccd2b687888173bb",1190952448
"18bd0dd7580f2a7cb19a90b9",639717248
"b143c8ca6d334f6a73c3f2a0",314722304
"ab388cb4fa511968783bafee",174418960
"6a4f08cd04d558a56af732d9",422916512
"7216c895aa047c4f405c4941",589924992
"a493488dcd906dc74cf8a604",988967552
"7844b0b2bc65dced90a355c6",884517440
"c1976383069b6b82ab29d092",716373056
"e5cfd99e2308b7b73581dbdc",443362464
"c18c2ea88f4ac53970b53d2c",405038528
"842c9f0e4edf1e5a672ce15e",934732160
"7dd1e46dcbddc6bf5ef694de",731112448
"6cc4f32b39180bd1ec7e117b",1125742720
"79e643789a85dc4ffad49a25",843164928
"b3402a9173d289d6db78e09d",847323840
"a446507813234e358db8b573",494994592
"c8ef57ddfb35061d1876f94e",474039136
"360be0df2c003005e3db080e",1112406400
"9ab245a4c91877cb7a8661ce",1190104704
"a57a34c7486e7a40e8deb316",1366616320
"ceba7d0f56f6cb03538962fb",899088384
"d5475993f9db58c3e4baf7a3",820549184
"d37a1dda09e30da13ff5bfc3",577183360
"68a8b8d077a8232723bf37e9",824957952
"e1eea7716ca6490b7640717a",486517024
"4ae6d75b10848d259ecba576",1026011200
"17afbce5c0b56732abbea936",1619062016
"84a2673eccd3cf3bd7fd3eb0",1012298944
"f2f4e6cbafe527b155707f01",1430487168
