"property_id","price"
"d56159653f5d2abc5ed5acd7",724013541.98066
"45550aa81c0151f1fd9fd8fe",724009638.809791
"735deef3382aa15930482f3e",549155387.429916
"0dd49fa8bb7be52b851c6dc9",654870737.532729
"7d3220a91e78f8bc2924d1cd",980894623.026134
"d3054072b2175deec2c1f8dc",520180169.727609
"b7574b06d593fca4eac59815",519893237.565983
"79e822115c5c1a4531366001",489424706.387718
"d3ed5316a463d38c1bd321d0",969371946.971835
"2f1880c9b8f7ac2715e1236d",755138707.3821
"dcca1c7f109175760ff531c6",667742232.038864
"dfc4f3facf91bbd93ee0fa4d",490140351.57706
"30e134a6cbe61d7954d0f56b",373062054.028835
"385fee7bd9ad7722d45dd034",520865553.277647
"87199c236bf22903d1aafdd0",516884680.251463
"19e19ad0cd6b5e84d8aa970e",467788483.551311
"907f968e78d748fde69dd44f",713366634.886867
"be094e5db0f784e3aa013aae",536294739.824199
"7ab96f83915bc84f8c03c1bd",438085929.326734
"07f4aa9b9ff5b0b05d31e6c0",758100071.24483
"e9be8cd37abed8ab510ba1f5",885026458.174134
"5f6ad58df27b562db077b5ce",739035439.256491
"ee96d947484aaace40f9b77f",862723043.374292
"15c4aef8401208054697b81e",492594627.042402
"22d6cb11333f2839b8112b89",1042560392.00607
"288c09c33907dadbae495c11",1415143269.35318
"f71d2bca0c5fe2720a1544c4",435535837.926259
"451744cf3ce55a98db8a3562",488811596.601724
"fba9ae05a6a8a9e0c6268a9f",517554667.216917
"1338e58f7dcebf5a1ea59388",422448594.630598
"a817e8da0ada143ac87277ee",352789442.470325
"46d8bb3e9a0ca584d3c7a317",548356589.866502
"b2506aa9463aebf01e1e00ca",529746135.145214
"7ec025b9b6e6f33bf65af41b",530604072.802283
"2ff531e27672ecd2362eed55",518327305.454334
"9b3cf0d1b91b9c6a2a887647",489126455.273963
"7db5291ce4602d9b2b266872",431854040.516889
"65d5918e826c33bb950fc008",627791662.667033
"395c34e4b8f52cbdb0522459",611189743.575432
"855f4b67d2bd6d18fd03d8e7",725246026.796547
"9ff06409b37e5b5dece4604a",630032543.972241
"0508cd7bd2c77ebb6fea1e56",574388790.909201
"b45fff2e718e54772d46a3fd",615988990.07978
"cf4d2297b73dbc357d21e31b",591020031.644509
"0ada7044c5b29925abc90879",624513013.442553
"6305f02255274ab5fb6bd39c",694983644.986502
"d9a94194ae1350512beff3e6",656802249.205189
"e3896296cb80d50d9ad3f903",721214189.679531
"6514f355887c64136edb5595",789729980.271229
"f03400cc18e12903b3ffbe5a",732797992.16209
"4e134600155a64783b3f8c3e",801478789.293608
"d63ebc63c82fbf66d8b6ffd3",847986203.284795
"1bd64811bd59706844230198",874161081.066657
"a83921284639eedd4a511cb6",810491583.033885
"a2f3f7a1cd573e2a33f52e2d",884705809.409564
"47344a66471fa51f61c64652",845130500.503491
"78fd849c9429091347d7e5c9",858988628.906804
"c3daf2abea55af99c9579319",744819800.37817
"52864916eb1984abca41ec66",926613620.592091
"c62494a9d7aede44f2f84023",919224228.47637
"a2b576643f7a032371587e5e",913171939.359237
"e53bc68f0e97ccead24f3e56",446129946.517726
"fd82c710aad91bc90af490fe",606293879.948077
"d436abc2ee37ba3dd561e940",830054036.336526
"216a598114a403676011cb51",579340646.522607
"ea230d5eccd2b687888173bb",663660608.707541
"18bd0dd7580f2a7cb19a90b9",427437315.244308
"b143c8ca6d334f6a73c3f2a0",419707348.975144
"ab388cb4fa511968783bafee",518200792.358992
"6a4f08cd04d558a56af732d9",579795355.175816
"7216c895aa047c4f405c4941",790785361.42661
"a493488dcd906dc74cf8a604",805008530.003774
"7844b0b2bc65dced90a355c6",736281200.972011
"c1976383069b6b82ab29d092",520167262.227916
"e5cfd99e2308b7b73581dbdc",518588427.197301
"c18c2ea88f4ac53970b53d2c",583969559.683304
"842c9f0e4edf1e5a672ce15e",802644990.627375
"7dd1e46dcbddc6bf5ef694de",481053177.628926
"6cc4f32b39180bd1ec7e117b",789963417.635254
"79e643789a85dc4ffad49a25",790438009.911223
"b3402a9173d289d6db78e09d",867054297.864651
"a446507813234e358db8b573",640990657.671856
"c8ef57ddfb35061d1876f94e",824453346.082243
"360be0df2c003005e3db080e",977903067.467276
"9ab245a4c91877cb7a8661ce",932179589.274484
"a57a34c7486e7a40e8deb316",710994618.740922
"ceba7d0f56f6cb03538962fb",645938019.785577
"d5475993f9db58c3e4baf7a3",1006188671.78876
"d37a1dda09e30da13ff5bfc3",682417151.146283
"68a8b8d077a8232723bf37e9",739035439.256491
"e1eea7716ca6490b7640717a",715783787.000868
"4ae6d75b10848d259ecba576",659253085.553366
"17afbce5c0b56732abbea936",396568517.150938
"84a2673eccd3cf3bd7fd3eb0",926613620.592091
"f2f4e6cbafe527b155707f01",941786072.751944
"de2e3a592cda5b76c9573c5c",990207326.535257
"fac651cf404a58f24dc7d286",990733251.322624
"e6f312a0877af26b69855a3d",1162740806.30091
"333a643c623a9bc75f3a40f2",1020165060.63952
"64593641e470908ef23b46cb",1124956607.00475
"ce9f2f0071be658ae75ca6f9",1020655511.06622
"9ab385e399a4673732b6a799",859007281.148379
"3429c774b736cefc051e2c55",578945721.893318
"a51ad0372758b2bbfe73f8fd",575372111.892255
"8c801a266256e3fbabe7e3d2",663608952.049614
"ca2f81b8fb6fda20aefb0ccb",634129795.161684
"3c1b1f86087f9b99380e387c",769425643.527254
"b0cad5d612954b8cab18101c",745121175.531425
"7eb991f4c69215377e4dac8f",892301179.230406
"0d130b8bea4321300396fa34",1071247737.44331
"8dfa059401e1dca80ae65ae1",822555240.921696
"3e3f264cd0ac7a65ed2349a2",806119602.63849
"112dce80bf512f3f24391d23",509427918.887705
"ff25ded6333278149f8fb68f",789425547.388878
"d555b82c192794e87e9d536f",797711530.842058
"a787382d96ef9fce8f27bc70",940994363.430712
"8c3aa295f7bcfd9a43eb2037",779303107.076093
"13ac95652fb3cf6c43dafc66",492656628.444437
"42fc6a80b882c32f6264ac10",412600107.79046
"1e9c53e09220d689a0210ab9",432323946.948367
"3348706086aa3db5c92259c3",488579720.855919
"66d402a9b7d05f29282ddb00",546063555.576556
"cf88be51d6f31c10e5868ff7",486802706.799438
"30b3f38716be209a894b0942",508632615.739397
"0a5908a92d0ba3e36f54b1f3",553088474.806955
"dd206b6ea2d7f6555109ea39",507844708.227461
"c641febd8bc2ece3e4d2d8b6",579396636.883644
"c11fdc02a288af0572a2bca1",869051605.361421
"35dc60a65969b264ab283d6d",566441790.4331
"d9cb0f637cd4feaaaf8a21c0",817469583.383788
"7e8dfae9a5f1faf8afa706f7",417927190.476603
"a280fe7610c254b935c9dcfc",374512754.585084
"85524880fdc4e4daf90e96fd",515783635.435888
"f361109d06f6609c16724b39",627791662.667033
"3f6b2f0c0876c21755369cb6",694983644.986502
"de26819064a290ce78d8fcc1",554642546.93551
"91be1260a84ab7fa3521c495",706517625.488678
"18c8dc4549d38c918af2972e",736549155.445955
"782b0fb8641849c2c34291e6",502488137.319194
"54933f8b33a4fd6f031ed5be",741444916.296296
"953176c9a901b4f61c030432",657222354.106821
"357e2add3d68167a4f3ce15e",736847517.429847
"90332d50e91925eb9b614bef",698655297.607928
"11723d1d472bf1a3fdd8b72c",921566457.677159
"01f8b6799e2910f7769db175",708031246.91422
"a0d5001f7dd42d7f0c91d2a9",598315955.91929
"d4439c35bcb88e1490916c67",665940947.604577
"4a73dad0ff8a5262e8b07c4b",950593946.762363
"3dd8085a65f24b497ea59557",399962890.998369
"39ef085809bc80e32e7b6af6",937888041.494592
"b98ee16e8fd7d1c75a9da13c",924529741.280778
"16deb26bf740fa61e258f545",763010677.574748
"732a3bd457d7798e1fd892f6",800427544.304025
"1376058cb128a1c7729cd2e9",792542238.701545
"cac7e7c3e13af91bdc7107e8",918220275.579522
"9f3dfa6e1422f6aeac527c61",643063678.172523
"4dd3d1288ccb66ee4fb9c097",1004032454.0236
"15fb97d6a43731d61e95d004",841635610.064689
"dac29573163315edf99e0e7a",706740997.011208
"b93f2864087d41c3c92d43c3",1003519745.2119
"cd4656aed92f5c0a0b6b7c0c",1003519745.2119
"556210496090b42ac10cf1b8",913171939.359237
"762979729fb21e56a32ed14e",913171939.359237
"ea935b76abe664d5e2c4736f",627791662.667033
"40e9ef1e7c6749b7a8d04ea9",546003629.711518
"058265732a484ac8d5497f5c",595405023.154716
"6f52ea8340cdd283f9a79720",635118822.394205
"cafe7c1ee67458e05c84d5fb",694983644.986502
"3f45ed2f08a2b03b738fbb5e",598690879.665216
"f203b18854b75c4564d7a17d",696037418.84414
"d5333f639d11bc3ab073ed72",403785097.732046
"c14f644116669a160446a945",395876428.624194
"de585856ff546e00a5a4672e",582772958.355816
"7a80663cae7c191b5d025fa0",380786589.921727
"71f80198e68fbba902650b1a",403985374.936401
"f3523e0626df8cea803ead0f",354742353.357547
"619abd5f978b1573761be86d",662837826.032993
"17a2323b855e93533a9f09f2",445525377.203917
"38e8630f2c05ea38e2257c21",490036248.749672
